No,Year,ODV,ONC,ODD,Order,ID,YID,Species_vi,Species_en,Species_sci,Peri_cm,DBH_cm,Ht_m,Hdc_m,E_m,W_m,S_m,N_m,Quality,Long,Lat,Ghi_chu,Note,Hreg_m,AGB_Hreg,AGB_Ho,AGB_kg
276,2020,17,3,13,23,17_3_13_23,2020_17_3_13_23,Mạ sưa,Ma sua,Helicia nilagirica Bedd,24,7.6,8,0,0,0,0,0,a,103.8010395,22.32203423,Cung goc,Same stump,6.859167242,12.98523763,14.26975058,14.26975058
277,2020,17,3,13,19,17_3_13_19,2020_17_3_13_19,Mạ sưa,Ma sua,Helicia nilagirica Bedd,33.2,10.6,10.5,0,0,0,0,0,a,103.8010299,22.32203425,Cung goc,Same stump,8.196072288,29.27088639,34.07181974,34.07181974
278,2020,17,3,14,1,17_3_14_1,2020_17_3_14_1,Kháo vòng,Khao vong,Macchilus sp,48.7,15.5,0,0,0,0,0,0,a,103.8012167,22.3221938,Cung goc,Same stump,10.04453951,74.06006755,0,74.06006755
279,2020,17,3,14,2,17_3_14_2,2020_17_3_14_2,Kháo vòng,Khao vong,Macchilus sp,76.8,24.5,0,0,0,0,0,0,a,103.8012196,22.32219382,Cung goc,Same stump,12.83361826,226.6337606,0,226.6337606
280,2020,17,3,14,5,17_3_14_5,2020_17_3_14_5,Kháo vòng,Khao vong,Macchilus sp,50.8,16.2,0,0,0,0,0,0,a,103.8011796,22.32212578,0,0,10.28483253,82.49883148,0,82.49883148
281,2020,17,3,14,6,17_3_14_6,2020_17_3_14_6,Trâm vối,Tram voi,Syzygium cuminii (L.) Skeels,37,11.8,0,0,0,0,0,0,a,103.8011898,22.32212604,0,0,8.680285626,38.03808114,0,38.03808114
282,2020,17,3,14,8,17_3_14_8,2020_17_3_14_8,Trâm vối,Tram voi,Syzygium cuminii (L.) Skeels,32.5,10.4,0,0,0,0,0,0,a,103.8011801,22.3220985,Cung goc,Same stump,8.112938852,27.940012,0,27.940012
283,2020,17,3,14,7,17_3_14_7,2020_17_3_14_7,Trâm vối,Tram voi,Syzygium cuminii (L.) Skeels,30,9.6,0,0,0,0,0,0,a,103.8011777,22.32209849,Cung goc,Same stump,7.772719809,22.97760948,0,22.97760948
284,2020,17,3,14,9,17_3_14_9,2020_17_3_14_9,Trâm vối,Tram voi,Syzygium cuminii (L.) Skeels,29.5,9.4,0,0,0,0,0,0,a,103.8011824,22.32209861,Cung goc,Same stump,7.685627674,21.82569668,0,21.82569668
285,2020,17,3,14,10,17_3_14_10,2020_17_3_14_10,Trâm vối,Tram voi,Syzygium cuminii (L.) Skeels,33.2,10.6,0,0,0,0,0,0,a,103.801185,22.32209863,Cung goc,Same stump,8.196072288,29.27088639,0,29.27088639
286,2020,17,3,14,12,17_3_14_12,2020_17_3_14_12,Hoắc quang,Hoac quang,Wendlandia paniculata (Roxb.) DC,27.3,8.7,0,0,0,0,0,0,c,103.8011655,22.32208982,CN,Broken on top,7.373802891,18.06609607,0,18.06609607
287,2020,17,3,14,13,17_3_14_13,2020_17_3_14_13,Côm lá kèm,Com la kem,Elaeocarpus stipularis Blume,34,10.8,0,0,0,0,0,0,a,103.8011605,22.32208047,0,0,8.278479817,30.63849256,0,30.63849256
288,2020,17,3,14,14,17_3_14_14,2020_17_3_14_14,Bồ đề,Bo de,Styrax tonkinensis (Pierre) Craib. ex Hardw,61.7,19.6,0,0,0,0,0,0,a,103.8012049,22.32205804,0,0,11.38889146,131.3951229,0,131.3951229
289,2020,17,3,14,15,17_3_14_15,2020_17_3_14_15,Ba soi,Ba soi,Macaranga denticulata,61,19.4,0,0,0,0,0,0,a,103.8011853,22.3220354,0,0,11.32654422,128.1437874,0,128.1437874
290,2020,17,3,14,16,17_3_14_16,2020_17_3_14_16,Kháo vòng,Khao vong,Macchilus sp,48.2,15.4,0,0,0,0,0,0,a,103.8011805,22.32203085,0,0,10.00980357,72.8982419,0,72.8982419
291,2020,17,3,14,20,17_3_14_20,2020_17_3_14_20,Chân chim,Chan chim,Schefflera octophylla (Lour.) Harms,44,14,0,0,0,0,0,0,a,103.8011369,22.32205347,0,0,9.511994303,57.75601264,0,57.75601264
292,2020,17,3,14,21,17_3_14_21,2020_17_3_14_21,Mạ sưa,Ma sua,Helicia nilagirica Bedd,43,13.7,0,0,0,0,0,0,a,103.801125,22.32208012,Cung goc,Same stump,9.4023533,54.77915395,0,54.77915395
293,2020,17,3,14,22,17_3_14_22,2020_17_3_14_22,Mạ sưa,Ma sua,Helicia nilagirica Bedd,55,17.5,0,0,0,0,0,0,a,103.8011276,22.32208005,Cung goc,Same stump,10.71862914,99.61908826,0,99.61908826
294,2020,17,3,14,23,17_3_14_23,2020_17_3_14_23,Ba soi,Ba soi,Macaranga denticulata,75,23.9,0,0,0,0,0,0,a,103.8011363,22.32208472,0,0,12.66443522,213.313616,0,213.313616
295,2020,17,3,14,24,17_3_14_24,2020_17_3_14_24,Trâm vối,Tram voi,Syzygium cuminii (L.) Skeels,36.3,11.6,0,0,0,0,0,0,a,103.8011365,22.32209403,0,0,8.601230224,36.48229652,0,36.48229652
296,2020,17,3,14,26,17_3_14_26,2020_17_3_14_26,Vỏ mản,Vo man,Ficus glandulifera Wall,33.5,10.7,0,0,0,0,0,0,a,103.8011601,22.32213467,0,0,8.237365545,29.95007884,0,29.95007884
297,2020,17,3,14,27,17_3_14_27,2020_17_3_14_27,Kháo vòng,Khao vong,Macchilus sp,38.5,12.3,0,0,0,0,0,0,a,103.8011654,22.3221301,Cung goc,Same stump,8.875242866,42.09669152,0,42.09669152
298,2020,17,3,14,28,17_3_14_28,2020_17_3_14_28,Kháo vòng,Khao vong,Macchilus sp,44,14,0,0,0,0,0,0,a,103.8011675,22.32213012,Cung goc,Same stump,9.511994303,57.75601264,0,57.75601264
299,2020,17,3,14,29,17_3_14_29,2020_17_3_14_29,Bồ đề,Bo de,Styrax tonkinensis (Pierre) Craib. ex Hardw,115,36.6,0,0,0,0,0,0,a,103.8011652,22.3221208,0,0,15.90908007,604.179126,0,604.179126
300,2020,17,3,14,31,17_3_14_31,2020_17_3_14_31,Côm lá kèm,Com la kem,Elaeocarpus stipularis Blume,48.5,15.4,0,0,0,0,0,0,a,103.8011846,22.32211687,0,0,10.00980357,72.8982419,0,72.8982419
301,2020,17,3,14,33,17_3_14_33,2020_17_3_14_33,Kháo vòng,Khao vong,Macchilus sp,57.4,18.3,0,0,0,0,0,0,a,103.8011504,22.32213478,0,0,10.97815579,111.1136617,0,111.1136617
302,2020,17,3,14,39,17_3_14_39,2020_17_3_14_39,Côm lá kèm,Com la kem,Elaeocarpus stipularis Blume,44,14,0,0,0,0,0,0,a,103.8010828,22.32211594,0,0,9.511994303,57.75601264,0,57.75601264
303,2020,17,3,14,41,17_3_14_41,2020_17_3_14_41,Kháo vòng,Khao vong,Macchilus sp,48.4,15.4,0,0,0,0,0,0,a,103.8010486,22.32215182,Cung goc,Same stump,10.00980357,72.8982419,0,72.8982419
304,2020,17,3,14,42,17_3_14_42,2020_17_3_14_42,Kháo vòng,Khao vong,Macchilus sp,45,14.3,0,0,0,0,0,0,a,103.801051,22.32215184,Cung goc,Same stump,9.620548634,60.82635606,0,60.82635606
305,2020,17,3,14,45,17_3_14_45,2020_17_3_14_45,Kháo vòng,Khao vong,Macchilus sp,66.5,21.2,0,0,0,0,0,0,a,103.8010586,22.32209761,Cung goc,Same stump,11.87740206,159.1600735,0,159.1600735
306,2020,17,3,14,46,17_3_14_46,2020_17_3_14_46,Kháo vòng,Khao vong,Macchilus sp,39.6,12.6,0,0,0,0,0,0,a,103.8010611,22.32209772,Cung goc,Same stump,8.990451449,44.6492731,0,44.6492731
307,2020,17,3,14,47,17_3_14_47,2020_17_3_14_47,Kháo vòng,Khao vong,Macchilus sp,30.4,9.7,0,0,0,0,0,0,a,103.8010635,22.32209764,Cung goc,Same stump,7.81594954,23.56672852,0,23.56672852
308,2020,17,3,14,44,17_3_14_44,2020_17_3_14_44,Kháo vòng,Khao vong,Macchilus sp,30,9.6,0,0,0,0,0,0,a,103.8010563,22.32209759,Cung goc,Same stump,7.772719809,22.97760948,0,22.97760948
309,2020,17,3,14,43,17_3_14_43,2020_17_3_14_43,Kháo vòng,Khao vong,Macchilus sp,75,23.9,0,0,0,0,0,0,a,103.8010537,22.32209757,Cung goc,Same stump,12.66443522,213.313616,0,213.313616
310,2020,17,3,14,48,17_3_14_48,2020_17_3_14_48,Kháo vòng,Khao vong,Macchilus sp,68,21.7,0,0,0,0,0,0,a,103.8010538,22.32206144,0,0,12.02651795,168.4869026,0,168.4869026
311,2020,17,3,14,50,17_3_14_50,2020_17_3_14_50,Trâm vối,Tram voi,Syzygium cuminii (L.) Skeels,44.5,14.2,0,0,0,0,0,0,a,103.8010735,22.32207044,0,0,9.584482511,59.7924664,0,59.7924664
312,2020,17,3,14,52,17_3_14_52,2020_17_3_14_52,Kháo vòng,Khao vong,Macchilus sp,75,23.9,0,0,0,0,0,0,a,103.8011021,22.32208908,0,0,12.66443522,213.313616,0,213.313616
313,2020,17,3,15,1,17_3_15_1,2020_17_3_15_1,Mạ sưa,Ma sua,Helicia nilagirica Bedd,54.3,17.3,11,0,0,0,0,0,a,103.801248,22.32204517,0,0,10.65289097,96.86068555,98.7836526,98.7836526
314,2020,17,3,15,3,17_3_15_3,2020_17_3_15_3,Trường mật,Truong mat,Paviesia annamensis Pierre,64.2,20.4,10,0,0,0,0,0,a,103.8012918,22.32204522,0,0,11.63537341,144.8848988,132.036257,132.036257
315,2020,17,3,15,5,17_3_15_5,2020_17_3_15_5,Mạ sưa,Ma sua,Helicia nilagirica Bedd,46.2,14.7,11,0,0,0,0,0,a,103.8012915,22.32207702,Cung goc,Same stump,9.763654564,65.06709115,70.00158622,70.00158622
316,2020,17,3,15,4,17_3_15_4,2020_17_3_15_4,Mạ sưa,Ma sua,Helicia nilagirica Bedd,66.9,21.3,13,0,0,0,0,0,a,103.8012893,22.322077,Cung goc,Same stump,11.90735493,161.0003691,169.9038347,169.9038347
317,2020,17,3,15,6,17_3_15_6,2020_17_3_15_6,Mạ sưa,Ma sua,Helicia nilagirica Bedd,59.9,19.1,12.5,0,0,0,0,0,a,103.8012936,22.32207703,Cung goc,Same stump,11.23246044,123.3567308,131.7140853,131.7140853
318,2020,17,3,15,7,17_3_15_7,2020_17_3_15_7,Kháo vòng,Khao vong,Macchilus sp,55.5,17.7,11,0,0,0,0,0,a,103.8012621,22.32209478,Cung goc,Same stump,10.78401903,102.4233565,103.6761939,103.6761939
319,2020,17,3,15,8,17_3_15_8,2020_17_3_15_8,Kháo vòng,Khao vong,Macchilus sp,51.2,16.3,10.5,0,0,0,0,0,a,103.8012645,22.32209479,Cung goc,Same stump,10.3187629,83.74844929,84.64724571,84.64724571
320,2020,17,3,15,9,17_3_15_9,2020_17_3_15_9,Côm lá kèm,Com la kem,Elaeocarpus stipularis Blume,49.7,15.8,11,0,0,0,0,0,a,103.801287,22.32209948,0,0,10.14812719,77.61086614,81.54271908,81.54271908
321,2020,17,3,15,11,17_3_15_11,2020_17_3_15_11,Trâm vối,Tram voi,Syzygium cuminii (L.) Skeels,71,22.6,12,0,0,0,0,0,a,103.801267,22.32217141,Cung goc,Same stump,12.29095844,186.0719362,183.3588495,183.3588495
322,2020,17,3,15,12,17_3_15_12,2020_17_3_15_12,Trâm vối,Tram voi,Syzygium cuminii (L.) Skeels,56.4,18,11,0,0,0,0,0,a,103.801269,22.32217133,Cung goc,Same stump,10.8814634,106.7162626,107.4275015,107.4275015
323,2020,17,3,15,13,17_3_15_13,2020_17_3_15_13,Kháo vòng,Khao vong,Macchilus sp,67,21.3,13,0,0,0,0,0,a,103.8012762,22.32219415,Cung goc,Same stump,11.90735493,161.0003691,169.9038347,169.9038347
324,2020,17,3,15,14,17_3_15_14,2020_17_3_15_14,Kháo vòng,Khao vong,Macchilus sp,57,18.2,12,0,0,0,0,0,a,103.8012786,22.32219417,Cung goc,Same stump,10.94600742,109.6362041,115.9931438,115.9931438
325,2020,17,3,15,16,17_3_15_16,2020_17_3_15_16,Sảng nhung,Sang nhung,Sterculia lanceolata Cav,36,11.5,9,0,0,0,0,0,a,103.8013152,22.32217655,0,0,8.561464996,35.71875808,36.82961692,36.82961692
326,2020,17,3,15,18,17_3_15_18,2020_17_3_15_18,Kháo vòng,Khao vong,Macchilus sp,50.5,16.1,10,0,0,0,0,0,a,103.8013349,22.32215863,Cung goc,Same stump,10.25080466,81.26029467,80.03550489,80.03550489
327,2020,17,3,15,17,17_3_15_17,2020_17_3_15_17,Kháo vòng,Khao vong,Macchilus sp,43.2,13.8,11,0,0,0,0,0,a,103.8013328,22.32215862,Cung goc,Same stump,9.439023167,55.76110787,61.24652793,61.24652793
328,2020,17,3,15,19,17_3_15_19,2020_17_3_15_19,Kháo vòng,Khao vong,Macchilus sp,44.2,14.1,11,0,0,0,0,0,a,103.8013371,22.32215865,Cung goc,Same stump,9.548298144,58.76902948,64.09641818,64.09641818
329,2020,17,3,15,20,17_3_15_20,2020_17_3_15_20,Kháo vòng,Khao vong,Macchilus sp,36.5,11.6,7,0,0,0,0,0,a,103.8013403,22.32212688,0,0,8.601230224,36.48229652,32.15382845,32.15382845
330,2020,17,3,15,22,17_3_15_22,2020_17_3_15_22,Trường mật,Truong mat,Paviesia annamensis Pierre,80.7,25.7,15,0,0,0,0,0,a,103.8013354,22.32211772,Cung goc,Same stump,13.16630591,254.7165936,275.9150858,275.9150858
331,2020,17,3,15,21,17_3_15_21,2020_17_3_15_21,Trường mật,Truong mat,Paviesia annamensis Pierre,37.5,11.9,10,0,0,0,0,0,a,103.8013334,22.3221177,Cung goc,Same stump,8.719579732,38.83039997,42.23320498,42.23320498
332,2020,17,3,15,23,17_3_15_23,2020_17_3_15_23,Trường mật,Truong mat,Paviesia annamensis Pierre,50.5,16.1,9.5,0,0,0,0,0,a,103.801338,22.32211774,Cung goc,Same stump,10.25080466,81.26029467,77.55771963,77.55771963
333,2020,17,3,15,24,17_3_15_24,2020_17_3_15_24,Kháo vòng,Khao vong,Macchilus sp,65.6,20.9,14.5,0,0,0,0,0,a,103.8013546,22.32209989,0,0,11.78714719,153.7139809,174.5289253,174.5289253
334,2020,17,3,15,26,17_3_15_26,2020_17_3_15_26,Côm lá kèm,Com la kem,Elaeocarpus stipularis Blume,73.8,23.5,12.5,0,0,0,0,0,a,103.8013596,22.32208637,Cung goc,Same stump,12.55054781,204.6971199,204.1912701,204.1912701
335,2020,17,3,15,27,17_3_15_27,2020_17_3_15_27,Côm lá kèm,Com la kem,Elaeocarpus stipularis Blume,58,18.5,11.5,0,0,0,0,0,a,103.8013622,22.32208639,Cung goc,Same stump,11.04220854,114.1036921,116.9811654,116.9811654
336,2020,17,3,15,28,17_3_15_28,2020_17_3_15_28,Côm lá kèm,Com la kem,Elaeocarpus stipularis Blume,46,14.6,11,0,0,0,0,0,a,103.8013216,22.32204562,0,0,9.728049529,63.99106633,68.99833343,68.99833343
337,2020,17,3,15,29,17_3_15_29,2020_17_3_15_29,Chân chim,Chan chim,Schefflera octophylla (Lour.) Harms,48,15.3,8.5,0,0,0,0,0,a,103.8013599,22.3220366,0,0,9.97496263,71.74725144,65.04284176,65.04284176
338,2020,17,3,15,31,17_3_15_31,2020_17_3_15_31,Mạ sưa,Ma sua,Helicia nilagirica Bedd,33.5,10.7,10.5,0,0,0,0,0,a,103.8013746,22.32202217,0,0,8.237365545,29.95007884,34.75516052,34.75516052
339,2020,17,3,15,32,17_3_15_32,2020_17_3_15_32,Mạ sưa,Ma sua,Helicia nilagirica Bedd,67,21.3,12.5,0,0,0,0,0,a,103.801377,22.32202219,0,0,11.90735493,161.0003691,165.8670194,165.8670194
340,2020,17,3,15,33,17_3_15_33,2020_17_3_15_33,Trâm vối,Tram voi,Syzygium cuminii (L.) Skeels,53,16.9,12,0,0,0,0,0,a,103.8013796,22.32204587,Cung goc,Same stump,10.52034598,91.4805435,99.16722287,99.16722287
341,2020,17,3,15,35,17_3_15_35,2020_17_3_15_35,Trâm vối,Tram voi,Syzygium cuminii (L.) Skeels,35.7,11.4,12,0,0,0,0,0,a,103.8013744,22.32205993,0,0,8.521538725,34.96474016,43.12962955,43.12962955
342,2020,17,3,15,36,17_3_15_36,2020_17_3_15_36,Vỏ mản,Vo man,Ficus glandulifera Wall,23.3,7.4,6,0,0,0,0,0,a,103.8013594,22.32207725,0,0,6.761960098,12.16623163,11.30636753,11.30636753
343,2020,17,3,15,38,17_3_15_38,2020_17_3_15_38,Kháo vòng,Khao vong,Macchilus sp,44,14,8.5,0,0,0,0,0,a,103.8013886,22.32208632,Cung goc,Same stump,9.511994303,57.75601264,53.9070591,53.9070591
344,2020,17,3,15,37,17_3_15_37,2020_17_3_15_37,Kháo vòng,Khao vong,Macchilus sp,57,18.2,10,0,0,0,0,0,a,103.8013858,22.3220863,Cung goc,Same stump,10.94600742,109.6362041,103.7256817,103.7256817
345,2020,17,3,15,39,17_3_15_39,2020_17_3_15_39,Kháo vòng,Khao vong,Macchilus sp,41.2,13.1,9,0,0,0,0,0,a,103.8013916,22.32208634,Cung goc,Same stump,9.179669178,49.10230895,48.51083443,48.51083443
346,2020,17,3,15,40,17_3_15_40,2020_17_3_15_40,Côm tầng,Com tang,Elaeocarpus griffithii (Wight.) A. Gray,45.2,14.4,9,0,0,0,0,0,a,103.801369,22.32212221,0,0,9.656497722,61.87073102,59.25682896,59.25682896
347,2020,17,3,15,41,17_3_15_41,2020_17_3_15_41,Trường mật,Truong mat,Paviesia annamensis Pierre,28.5,9.1,10,0,0,0,0,0,a,103.801359,22.32215899,0,0,7.553357849,20.1630271,23.94793456,23.94793456
348,2020,17,3,15,42,17_3_15_42,2020_17_3_15_42,Lòng trứng,Long trung,Lindera glauca (Sieb et Zucc) Blunne,54.1,17.2,11,0,0,0,0,0,a,103.8013494,22.3221675,Cung goc,Same stump,10.61988944,95.49861103,97.57998368,97.57998368
349,2020,17,3,15,43,17_3_15_43,2020_17_3_15_43,Lòng trứng,Long trung,Lindera glauca (Sieb et Zucc) Blunne,38.5,12.3,9,0,0,0,0,0,a,103.8013514,22.32216752,Cung goc,Same stump,8.875242866,42.09669152,42.45850894,42.45850894
350,2020,17,3,15,47,17_3_15_47,2020_17_3_15_47,Trâm vối,Tram voi,Syzygium cuminii (L.) Skeels,32,10.2,6,0,0,0,0,0,a,103.8013684,22.32219935,0,0,8.029058967,26.64556079,22.2874048,22.2874048
351,2020,17,3,15,48,17_3_15_48,2020_17_3_15_48,Mạ sưa,Ma sua,Helicia nilagirica Bedd,50.5,16.1,12,0,0,0,0,0,a,103.8013928,22.32219501,Cung goc,Same stump,10.25080466,81.26029467,89.50116964,89.50116964
352,2020,17,3,15,49,17_3_15_49,2020_17_3_15_49,Mạ sưa,Ma sua,Helicia nilagirica Bedd,50.7,16.1,12.5,0,0,0,0,0,a,103.8013955,22.32219503,Cung goc,Same stump,10.25080466,81.26029467,91.76946882,91.76946882
353,2020,17,3,15,50,17_3_15_50,2020_17_3_15_50,Bời lời nhớt,Boi loi nhot,Litsea glutinosa (Lour.) C.B. Rob,53.7,17.1,8.5,0,0,0,0,0,a,103.8014218,22.32220001,0,0,10.58679861,94.14791544,82.29136078,82.29136078
354,2020,17,3,15,51,17_3_15_51,2020_17_3_15_51,Trường mật,Truong mat,Paviesia annamensis Pierre,34.2,10.9,8,0,0,0,0,0,c,103.8014267,22.32220005,Nghieng bac,Lean north,8.319417529,31.33616563,30.59294988,30.59294988
355,2020,17,3,15,56,17_3_15_56,2020_17_3_15_56,Kháo vòng,Khao vong,Macchilus sp,24.5,7.8,6.5,0,0,0,0,0,a,103.8014077,22.32210028,Cung goc,Same stump,6.955192502,13.83594206,13.27352191,13.27352191
356,2020,17,3,15,55,17_3_15_55,2020_17_3_15_55,Kháo vòng,Khao vong,Macchilus sp,48.6,15.5,8,0,0,0,0,0,a,103.8014054,22.32210026,Cung goc,Same stump,10.04453951,74.06006755,64.41474215,64.41474215
357,2020,17,3,15,57,17_3_15_57,2020_17_3_15_57,Kháo vòng,Khao vong,Macchilus sp,48.5,15.4,10,0,0,0,0,0,a,103.8014105,22.3221003,Cung goc,Same stump,10.00980357,72.8982419,72.85446054,72.85446054
358,2020,17,3,15,60,17_3_15_60,2020_17_3_15_60,Cáng lò,Cang lo,Betula alnoides Buch.- Ham,84.5,26.9,22,0,0,0,0,0,a,103.8014033,22.32208236,0,0,13.49184818,284.7568967,384.2968226,384.2968226
359,2020,17,3,15,61,17_3_15_61,2020_17_3_15_61,Trâm vối,Tram voi,Syzygium cuminii (L.) Skeels,32,10.2,9,0,0,0,0,0,a,103.8014082,22.32207734,0,0,8.029058967,26.64556079,28.57729066,28.57729066
360,2020,17,3,15,62,17_3_15_62,2020_17_3_15_62,Dọc,Doc,Garcinia multiflora Champ. ex Benth,23.5,7.5,6.5,0,0,0,0,0,a,103.8014134,22.32206925,0,0,6.810714276,12.57179546,12.21698569,12.21698569
361,2020,17,3,15,64,17_3_15_64,2020_17_3_15_64,Trâm vối,Tram voi,Syzygium cuminii (L.) Skeels,36,11.5,7,0,0,0,0,0,a,103.8014183,22.32206459,0,0,8.561464996,35.71875808,31.57044674,31.57044674
362,2020,17,3,15,65,17_3_15_65,2020_17_3_15_65,Trâm vối,Tram voi,Syzygium cuminii (L.) Skeels,48.5,15.4,10,0,0,0,0,0,a,103.8013987,22.3220415,0,0,10.00980357,72.8982419,72.85446054,72.85446054
363,2020,17,3,15,66,17_3_15_66,2020_17_3_15_66,Kháo vòng,Khao vong,Macchilus sp,31.1,9.9,8,0,0,0,0,0,a,103.8014329,22.32206903,Cung goc,Same stump,7.901792139,24.7714941,24.95980033,24.95980033
364,2020,17,3,15,67,17_3_15_67,2020_17_3_15_67,Kháo vòng,Khao vong,Macchilus sp,34.5,11,6,0,0,0,0,0,b,103.801435,22.32206905,Cung goc,Same stump,8.360181048,32.04313592,26.14623188,26.14623188
365,2020,17,3,15,68,17_3_15_68,2020_17_3_15_68,Hoắc quang,Hoac quang,Wendlandia paniculata (Roxb.) DC,27,8.6,6,0,0,0,0,0,c,103.8014332,22.32203724,0,0,7.328318186,17.56300392,15.53635666,15.53635666
366,2020,17,3,15,69,17_3_15_69,2020_17_3_15_69,Trâm vỏ đỏ,Tram vo do,Syzygium zeylanicum (L.) DC,38,12.1,9,0,0,0,0,0,a,103.8014281,22.3220278,0,0,8.797710281,40.44407095,41.01171305,41.01171305
367,2020,17,3,16,1,17_3_16_1,2020_17_3_16_1,Sảng nhung,Sang nhung,Sterculia lanceolata Cav,51.6,16.4,0,0,0,0,0,0,a,103.8005269,22.32184554,Cung goc,Same stump,10.35259666,85.00917833,0,85.00917833
368,2020,17,3,16,2,17_3_16_2,2020_17_3_16_2,Sảng nhung,Sang nhung,Sterculia lanceolata Cav,34,10.8,0,0,0,0,0,0,a,103.8005296,22.32184547,Cung goc,Same stump,8.278479817,30.63849256,0,30.63849256
369,2020,17,3,16,3,17_3_16_3,2020_17_3_16_3,Kháo vòng,Khao vong,Macchilus sp,58.8,18.7,0,0,0,0,0,0,a,103.8004779,22.32184951,0,0,11.10594024,117.140731,0,117.140731
370,2020,17,3,16,5,17_3_16_5,2020_17_3_16_5,Kháo vòng,Khao vong,Macchilus sp,29.8,9.5,0,0,0,0,0,0,a,103.800478,22.32188565,0,0,7.729280268,22.39727908,0,22.39727908
371,2020,17,3,16,6,17_3_16_6,2020_17_3_16_6,Trường mật,Truong mat,Paviesia annamensis Pierre,43.8,13.9,0,0,0,0,0,0,a,103.8005268,22.3218907,0,0,9.475569735,56.75338308,0,56.75338308
372,2020,17,3,16,7,17_3_16_7,2020_17_3_16_7,Bời lời nhớt,Boi loi nhot,Litsea glutinosa (Lour.) C.B. Rob,37.5,11.9,0,0,0,0,0,0,b,103.8005267,22.32189983,0,0,8.719579732,38.83039997,0,38.83039997
373,2020,17,3,16,9,17_3_16_9,2020_17_3_16_9,Kháo vòng,Khao vong,Macchilus sp,64.5,20.5,0,0,0,0,0,0,a,103.8004731,22.32192644,0,0,11.6658653,146.6260646,0,146.6260646
374,2020,17,3,16,10,17_3_16_10,2020_17_3_16_10,Bồ đề,Bo de,Styrax tonkinensis (Pierre) Craib. ex Hardw,68.5,21.8,0,0,0,0,0,0,a,103.800482,22.32194439,0,0,12.05614878,170.3900031,0,170.3900031
375,2020,17,3,16,12,17_3_16_12,2020_17_3_16_12,Bời lời nhớt,Boi loi nhot,Litsea glutinosa (Lour.) C.B. Rob,47.3,15.1,0,0,0,0,0,0,a,103.8005165,22.32192676,0,0,9.904961727,69.47765107,0,69.47765107
376,2020,17,3,16,13,17_3_16_13,2020_17_3_16_13,Dạ nâu,Da nau,Chaetocarpus castanocarpus Thw,69.5,22.1,0,0,0,0,0,0,a,103.8005455,22.32193131,0,0,12.14466433,176.1752378,0,176.1752378
377,2020,17,3,16,14,17_3_16_14,2020_17_3_16_14,Bồ đề,Bo de,Styrax tonkinensis (Pierre) Craib. ex Hardw,43.5,13.9,0,0,0,0,0,0,b,103.8005306,22.32195414,0,0,9.475569735,56.75338308,0,56.75338308
378,2020,17,3,16,17,17_3_16_17,2020_17_3_16_17,Kháo vòng,Khao vong,Macchilus sp,55,17.5,0,0,0,0,0,0,a,103.8005207,22.32197168,Cung goc,Same stump,10.71862914,99.61908826,0,99.61908826
379,2020,17,3,16,18,17_3_16_18,2020_17_3_16_18,Kháo vòng,Khao vong,Macchilus sp,50.5,16.1,0,0,0,0,0,0,a,103.800523,22.3219717,Cung goc,Same stump,10.25080466,81.26029467,0,81.26029467
380,2020,17,3,16,19,17_3_16_19,2020_17_3_16_19,Bồ đề,Bo de,Styrax tonkinensis (Pierre) Craib. ex Hardw,65,20.7,0,0,0,0,0,0,a,103.8004817,22.32200274,0,0,11.7266424,150.1453191,0,150.1453191
381,2020,17,3,16,22,17_3_16_22,2020_17_3_16_22,Kháo vòng,Khao vong,Macchilus sp,41.3,13.2,0,0,0,0,0,0,a,103.8005645,22.32197228,0,0,9.217107425,50.02303704,0,50.02303704
382,2020,17,3,16,26,17_3_16_26,2020_17_3_16_26,Kháo vòng,Khao vong,Macchilus sp,36.4,11.6,0,0,0,0,0,0,a,103.8006081,22.32199527,Cung goc,Same stump,8.601230224,36.48229652,0,36.48229652
383,2020,17,3,16,27,17_3_16_27,2020_17_3_16_27,Kháo vòng,Khao vong,Macchilus sp,30.5,9.7,0,0,0,0,0,0,a,103.8006102,22.32199529,Cung goc,Same stump,7.81594954,23.56672852,0,23.56672852
384,2020,17,3,16,29,17_3_16_29,2020_17_3_16_29,Kháo vòng,Khao vong,Macchilus sp,32,10.2,0,0,0,0,0,0,a,103.800642,22.3220042,0,0,8.029058967,26.64556079,0,26.64556079
385,2020,17,3,16,30,17_3_16_30,2020_17_3_16_30,Nóng,Nong,Saurauia tristyla DC,40.9,13,0,0,0,0,0,0,c,103.800642,22.32199986,Chet ngon,Dead on top,9.142097863,48.19166688,0,48.19166688
386,2020,17,3,16,31,17_3_16_31,2020_17_3_16_31,Ngát vàng,Ngat vang,Gironniera subaequalis Planch,44.1,14,0,0,0,0,0,0,a,103.8006561,22.32196799,Cung goc,Same stump,9.511994303,57.75601264,0,57.75601264
387,2020,17,3,16,32,17_3_16_32,2020_17_3_16_32,Ngát vàng,Ngat vang,Gironniera subaequalis Planch,44.5,14.2,0,0,0,0,0,0,a,103.8006584,22.321968,Cung goc,Same stump,9.584482511,59.7924664,0,59.7924664
388,2020,17,3,16,34,17_3_16_34,2020_17_3_16_34,Kháo vòng,Khao vong,Macchilus sp,43,13.7,0,0,0,0,0,0,a,103.8005986,22.32197235,0,0,9.4023533,54.77915395,0,54.77915395
