No,Year,ODV,ONC,ODD,Order,ID,YID,Species_vi,Species_en,Species_sci,Peri_cm,DBH_cm,Ht_m,Hdc_m,E_m,W_m,S_m,N_m,Quality,Long,Lat,Ghi_chu,Note,Hreg_m,AGB_Hreg,AGB_Ho,AGB_kg
111,2020,11,2,3,35,11_2_3_35,2020_11_2_3_35,Vối thuốc,Voi thuoc,Schima wallichii,37,11.8,7,0,0,0,0,0,b,105.6706625,23.050041,NA,NA,8.932652481,38.71234702,33.33749808,33.33749808
112,2020,11,2,3,36,11_2_3_36,2020_11_2_3_36,Sòi tía,Soi tia,Sapium discolor (Champ. ex Benth.) Muell.-Arg,31.5,10,7,0,0,0,0,0,a,105.6705347,23.05001742,NA,NA,7.880234054,25.26128618,23.49183461,23.49183461
113,2020,11,2,3,37,11_2_3_37,2020_11_2_3_37,Sòi tía,Soi tia,Sapium discolor (Champ. ex Benth.) Muell.-Arg,21,6.7,5.5,0,0,0,0,0,b,105.6705346,23.05000595,NA,NA,5.580684432,8.765251952,8.6873373,8.6873373
114,2020,11,2,4,1,11_2_4_1,2020_11_2_4_1,Vối thuốc,Voi thuoc,Schima wallichii,53.7,17.1,0,0,0,0,0,0,b,105.6707036,23.05008698,NA,NA,11.50279844,99.06178116,0,99.06178116
115,2020,11,2,4,4,11_2_4_4,2020_11_2_4_4,Cáng lò,Cang lo,Betula alnoides Buch.- Ham,56.7,18,0,0,0,0,0,0,a,105.6707205,23.05003036,NA,NA,11.88082123,112.6227131,0,112.6227131
116,2020,11,2,4,5,11_2_4_5,2020_11_2_4_5,Cáng lò,Cang lo,Betula alnoides Buch.- Ham,59.4,18.9,0,0,0,0,0,0,a,105.6706967,23.05000553,NA,NA,12.24544969,127.1996926,0,127.1996926
117,2020,11,2,4,6,11_2_4_6,2020_11_2_4_6,Cáng lò,Cang lo,Betula alnoides Buch.- Ham,99.3,31.6,0,0,0,0,0,0,a,105.6707202,23.04998393,NA,NA,16.38219928,450.8760506,0,450.8760506
118,2020,11,2,4,7,11_2_4_7,2020_11_2_4_7,Cáng lò,Cang lo,Betula alnoides Buch.- Ham,81.5,25.9,0,0,0,0,0,0,a,105.6707206,23.04997914,NA,NA,14.71775866,277.2281964,0,277.2281964
119,2020,11,2,4,8,11_2_4_8,2020_11_2_4_8,Cáng lò,Cang lo,Betula alnoides Buch.- Ham,84.7,27,0,0,0,0,0,0,a,105.670731,23.04997883,NA,NA,15.05921502,307.0054081,0,307.0054081
120,2020,11,2,4,9,11_2_4_9,2020_11_2_4_9,Cáng lò,Cang lo,Betula alnoides Buch.- Ham,57.6,18.3,0,0,0,0,0,0,a,105.670735,23.04997448,NA,NA,12.00380033,117.3678703,0,117.3678703
121,2020,11,2,4,10,11_2_4_10,2020_11_2_4_10,Cáng lò,Cang lo,Betula alnoides Buch.- Ham,40.2,12.8,0,0,0,0,0,0,a,105.670722,23.04996776,Chung goc,Same stump,9.47136168,47.65993279,0,47.65993279
122,2020,11,2,4,11,11_2_4_11,2020_11_2_4_11,Cáng lò,Cang lo,Betula alnoides Buch.- Ham,55.3,17.6,0,0,0,0,0,0,a,105.670722,23.04996749,Chung goc,Same stump,11.7145288,106.4713366,0,106.4713366
123,2020,11,2,4,12,11_2_4_12,2020_11_2_4_12,Cáng lò,Cang lo,Betula alnoides Buch.- Ham,38.6,12.3,0,0,0,0,0,0,a,105.6707793,23.04993807,NA,NA,9.205724482,43.05093609,0,43.05093609
124,2020,11,2,4,13,11_2_4_13,2020_11_2_4_13,Cáng lò,Cang lo,Betula alnoides Buch.- Ham,77.5,24.7,0,0,0,0,0,0,a,105.6707841,23.04997824,NA,NA,14.33258395,246.7205875,0,246.7205875
125,2020,11,2,4,14,11_2_4_14,2020_11_2_4_14,Cáng lò,Cang lo,Betula alnoides Buch.- Ham,31.5,10,0,0,0,0,0,0,a,105.670779,23.04998314,NA,NA,7.880234054,25.26128618,0,25.26128618
126,2020,11,2,4,16,11_2_4_16,2020_11_2_4_16,Cáng lò,Cang lo,Betula alnoides Buch.- Ham,86.6,27.6,0,0,0,0,0,0,a,105.6707586,23.05000997,NA,NA,15.24105628,323.9876014,0,323.9876014
127,2020,11,2,4,17,11_2_4_17,2020_11_2_4_17,Hoắc quang,Hoac quang,Wendlandia paniculata (Roxb.) DC,34.8,11.1,0,0,0,0,0,0,a,105.6707881,23.05005871,NA,NA,8.536952804,33.0840111,0,33.0840111
128,2020,11,2,4,18,11_2_4_18,2020_11_2_4_18,Vối thuốc,Voi thuoc,Schima wallichii,56.9,18.1,0,0,0,0,0,0,a,105.6707317,23.05009779,NA,NA,11.92197757,114.1918527,0,114.1918527
129,2020,11,2,4,24,11_2_4_24,2020_11_2_4_24,Vối thuốc,Voi thuoc,Schima wallichii,51.9,16.5,0,0,0,0,0,0,a,105.6707995,23.0501087,NA,NA,11.24278839,90.57602205,0,90.57602205
130,2020,11,2,4,28,11_2_4_28,2020_11_2_4_28,Hoắc quang,Hoac quang,Wendlandia paniculata (Roxb.) DC,36.3,11.6,0,0,0,0,0,0,b,105.6707964,23.05005163,NA,NA,8.821237637,37.0516226,0,37.0516226
131,2020,11,2,4,29,11_2_4_29,2020_11_2_4_29,Vối thuốc,Voi thuoc,Schima wallichii,63.2,20.1,0,0,0,0,0,0,a,105.6707975,23.05004873,Chung goc,Same stump,12.71250095,148.2485225,0,148.2485225
132,2020,11,2,4,30,11_2_4_30,2020_11_2_4_30,Vối thuốc,Voi thuoc,Schima wallichii,88,28,0,0,0,0,0,0,a,105.6707977,23.05004828,Chung goc,Same stump,15.36062797,335.6019464,0,335.6019464
133,2020,11,2,4,31,11_2_4_31,2020_11_2_4_31,Cáng lò,Cang lo,Betula alnoides Buch.- Ham,43.7,13.9,0,0,0,0,0,0,a,105.6707964,23.05002363,NA,NA,10.03166036,58.77284335,0,58.77284335
134,2020,11,2,4,32,11_2_4_32,2020_11_2_4_32,Cáng lò,Cang lo,Betula alnoides Buch.- Ham,86,27.4,0,0,0,0,0,0,a,105.6707933,23.04998272,NA,NA,15.1807777,318.2684439,0,318.2684439
135,2020,11,2,4,33,11_2_4_33,2020_11_2_4_33,Vối thuốc,Voi thuoc,Schima wallichii,54.5,17.3,0,0,0,0,0,0,a,105.6708402,23.04995127,Chung goc,Same stump,11.58801683,101.9885025,0,101.9885025
136,2020,11,2,4,34,11_2_4_34,2020_11_2_4_34,Vối thuốc,Voi thuoc,Schima wallichii,34.3,10.9,0,0,0,0,0,0,b,105.6708406,23.04995136,Chung goc,Same stump,8.420849056,31.56985418,0,31.56985418
137,2020,11,2,4,35,11_2_4_35,2020_11_2_4_35,Vối thuốc,Voi thuoc,Schima wallichii,67.5,21.5,0,0,0,0,0,0,a,105.670847,23.04995223,Chung goc,Same stump,13.23228445,175.1872497,0,175.1872497
138,2020,11,2,4,36,11_2_4_36,2020_11_2_4_36,Vối thuốc,Voi thuoc,Schima wallichii,30.5,9.7,0,0,0,0,0,0,b,105.6708478,23.04995178,Chung goc,Same stump,7.692991807,23.33872893,0,23.33872893
139,2020,11,2,4,37,11_2_4_37,2020_11_2_4_37,Vối thuốc,Voi thuoc,Schima wallichii,55.6,17.7,0,0,0,0,0,0,b,105.6708573,23.05004053,NA,NA,11.75635494,107.9904563,0,107.9904563
140,2020,11,2,4,38,11_2_4_38,2020_11_2_4_38,Cáng lò,Cang lo,Betula alnoides Buch.- Ham,70.2,22.3,0,0,0,0,0,0,a,105.6708383,23.05006943,NA,NA,13.51819367,191.7558772,0,191.7558772
141,2020,11,2,4,39,11_2_4_39,2020_11_2_4_39,Vối thuốc,Voi thuoc,Schima wallichii,42.8,13.6,0,0,0,0,0,0,b,105.6708335,23.0501054,NA,NA,9.881977537,55.60760387,0,55.60760387
142,2020,11,2,4,43,11_2_4_43,2020_11_2_4_43,Vối thuốc,Voi thuoc,Schima wallichii,58.5,18.6,0,0,0,0,0,0,a,105.6708622,23.04996897,Chung goc,Same stump,12.1253308,122.2266319,0,122.2266319
143,2020,11,2,4,44,11_2_4_44,2020_11_2_4_44,Vối thuốc,Voi thuoc,Schima wallichii,37.7,12,0,0,0,0,0,0,a,105.6708623,23.04996951,Chung goc,Same stump,9.042802696,40.41561842,0,40.41561842
144,2020,11,2,4,45,11_2_4_45,2020_11_2_4_45,Súm lông,Sum long,Eurya ciliata Merr,21.2,6.7,0,0,0,0,0,0,b,105.6707937,23.04998841,NA,NA,5.580684432,8.765251952,0,8.765251952
145,2020,11,2,5,6,11_2_5_6,2020_11_2_5_6,Vối thuốc,Voi thuoc,Schima wallichii,56,17.8,9,0,0,0,0,0,a,105.6708998,23.04993593,NA,NA,11.79801139,109.5220412,92.77300623,92.77300623
146,2020,11,2,5,7,11_2_5_7,2020_11_2_5_7,Lim xẹt,Lim xet,Peltophorum tonkinensis,61.8,19.7,10.5,0,0,0,0,0,c,105.6709242,23.04999291,Chung goc,Same stump,12.55913195,141.0251747,126.3617584,126.3617584
147,2020,11,2,5,8,11_2_5_8,2020_11_2_5_8,Lim xẹt,Lim xet,Peltophorum tonkinensis,33,10.5,10.5,0,0,0,0,0,b,105.6709245,23.04999228,Chung goc,Same stump,8.184341972,28.6647926,33.39562804,33.39562804
148,2020,11,2,5,9,11_2_5_9,2020_11_2_5_9,Lim xẹt,Lim xet,Peltophorum tonkinensis,42.3,13.5,9.5,0,0,0,0,0,b,105.6709245,23.04999255,Chung goc,Same stump,9.831575965,54.57508573,53.43914762,53.43914762
149,2020,11,2,5,11,11_2_5_11,2020_11_2_5_11,Cáng lò,Cang lo,Betula alnoides Buch.- Ham,77.2,24.6,12.5,0,0,0,0,0,a,105.6709568,23.04998718,NA,NA,14.29985747,244.2703539,224.9326086,224.9326086
150,2020,11,2,5,12,11_2_5_12,2020_11_2_5_12,Cáng lò,Cang lo,Betula alnoides Buch.- Ham,72.5,23.1,15.5,0,0,0,0,0,a,105.6709485,23.05000004,NA,NA,13.79660664,209.1935682,224.6706313,224.6706313
151,2020,11,2,5,15,11_2_5_15,2020_11_2_5_15,Vối thuốc,Voi thuoc,Schima wallichii,34.6,11,6.5,0,0,0,0,0,b,105.6709747,23.04998565,NA,NA,8.479076124,32.32176462,27.46134194,27.46134194
152,2020,11,2,5,19,11_2_5_19,2020_11_2_5_19,Cáng lò,Cang lo,Betula alnoides Buch.- Ham,80,25.5,12.5,0,0,0,0,0,a,105.6710153,23.04996561,Chung goc,Same stump,14.59088421,266.8314005,242.6911999,242.6911999
153,2020,11,2,5,21,11_2_5_21,2020_11_2_5_21,Cáng lò,Cang lo,Betula alnoides Buch.- Ham,65.5,20.8,12.5,0,0,0,0,0,a,105.6710221,23.04995122,NA,NA,12.97560519,161.3935642,157.7404938,157.7404938
154,2020,11,2,5,22,11_2_5_22,2020_11_2_5_22,Cáng lò,Cang lo,Betula alnoides Buch.- Ham,78.6,25,13.5,0,0,0,0,0,a,105.6710137,23.04993779,NA,NA,14.43017169,254.1559096,243.982395,243.982395
155,2020,11,2,5,24,11_2_5_24,2020_11_2_5_24,Cáng lò,Cang lo,Betula alnoides Buch.- Ham,73.5,23.4,14.5,0,0,0,0,0,a,105.6710418,23.04993849,Chung goc,Same stump,13.89916553,215.9590509,221.6357143,221.6357143
156,2020,11,2,5,26,11_2_5_26,2020_11_2_5_26,Cáng lò,Cang lo,Betula alnoides Buch.- Ham,40.8,13,10.5,0,0,0,0,0,a,105.6710725,23.04993474,NA,NA,9.575632558,49.58022637,52.46212611,52.46212611
157,2020,11,2,5,27,11_2_5_27,2020_11_2_5_27,Vối thuốc,Voi thuoc,Schima wallichii,61.7,19.6,10.5,0,0,0,0,0,a,105.6710757,23.049964,NA,NA,12.52043493,139.2518359,125.0090991,125.0090991
158,2020,11,2,5,31,11_2_5_31,2020_11_2_5_31,Cáng lò,Cang lo,Betula alnoides Buch.- Ham,56.7,18,9,0,0,0,0,0,a,105.6710486,23.05003647,NA,NA,11.88082123,112.6227131,94.99127188,94.99127188
159,2020,11,2,5,32,11_2_5_32,2020_11_2_5_32,Vối thuốc,Voi thuoc,Schima wallichii,57,18.1,9,0,0,0,0,0,b,105.671019,23.05006414,NA,NA,11.92197757,114.1918527,96.11077052,96.11077052
160,2020,11,2,5,35,11_2_5_35,2020_11_2_5_35,Vối thuốc,Voi thuoc,Schima wallichii,71.3,22.7,13.5,0,0,0,0,0,a,105.6709705,23.05009967,NA,NA,13.65831014,200.3653832,198.9383184,198.9383184
161,2020,11,2,5,36,11_2_5_36,2020_11_2_5_36,Vối thuốc,Voi thuoc,Schima wallichii,72,22.9,11.5,0,0,0,0,0,a,105.6709764,23.05007363,NA,NA,13.72768264,204.7520536,183.6881966,183.6881966
162,2020,11,2,5,37,11_2_5_37,2020_11_2_5_37,Vối thuốc,Voi thuoc,Schima wallichii,32.6,10.4,7.5,0,0,0,0,0,a,105.6709527,23.05007843,NA,NA,8.124290903,27.96397474,26.62621858,26.62621858
163,2020,11,2,5,38,11_2_5_38,2020_11_2_5_38,Vối thuốc,Voi thuoc,Schima wallichii,32,10.2,7,0,0,0,0,0,b,105.6709511,23.05008078,Chung goc,Same stump,8.003043732,26.59259544,24.49653046,24.49653046
164,2020,11,2,5,39,11_2_5_39,2020_11_2_5_39,Vối thuốc,Voi thuoc,Schima wallichii,23.1,7.4,6,0,0,0,0,0,b,105.6709511,23.05008051,Chung goc,Same stump,6.118236761,11.44245304,11.30636753,11.30636753
165,2020,11,2,5,40,11_2_5_40,2020_11_2_5_40,Cáng lò,Cang lo,Betula alnoides Buch.- Ham,95.5,30.4,13.5,0,0,0,0,0,a,105.6709323,23.05008682,NA,NA,16.05202235,410.2784198,368.9572209,368.9572209
166,2020,11,2,5,41,11_2_5_41,2020_11_2_5_41,Thẩu tấu,Thau tau,Aporosa dioica (Roxb.) Muell. Arg,33,10.5,7,0,0,0,0,0,b,105.6709204,23.05009455,NA,NA,8.184341972,28.6647926,26.04522205,26.04522205
167,2020,11,2,5,42,11_2_5_42,2020_11_2_5_42,Thẩu tấu,Thau tau,Aporosa dioica (Roxb.) Muell. Arg,22.1,7,6,0,0,0,0,0,b,105.6709227,23.05009536,NA,NA,5.814914494,9.861481829,10.05275719,10.05275719
168,2020,11,2,5,43,11_2_5_43,2020_11_2_5_43,Cáng lò,Cang lo,Betula alnoides Buch.- Ham,39.3,12.5,8.5,0,0,0,0,0,b,105.6709194,23.05010711,NA,NA,9.312846541,44.86183874,42.41889638,42.41889638
169,2020,11,2,5,44,11_2_5_44,2020_11_2_5_44,Trám trắng,Tram trang,Canarium album,88.1,28,8,0,0,0,0,0,b,105.6708893,23.05006867,NA,NA,15.36062797,335.6019464,224.9684427,224.9684427
170,2020,11,2,5,45,11_2_5_45,2020_11_2_5_45,Cáng lò,Cang lo,Betula alnoides Buch.- Ham,81.6,26,13.5,0,0,0,0,0,b,105.6709142,23.05004363,NA,NA,14.74924679,279.8631725,265.0822182,265.0822182
171,2020,11,2,5,46,11_2_5_46,2020_11_2_5_46,Màng tang,Mang tang,Litsea cubeba (Lour.) Pers,27.2,8.7,6.5,0,0,0,0,0,b,105.6709188,23.0499924,NA,NA,7.040613279,17.5611371,16.72167663,16.72167663
172,2020,11,2,5,47,11_2_5_47,2020_11_2_5_47,Hoắc quang,Hoac quang,Wendlandia paniculata (Roxb.) DC,21.2,6.7,4,0,0,0,0,0,b,105.6709043,23.0499883,NA,NA,5.580684432,8.765251952,7.146498383,7.146498383
173,2020,11,2,5,48,11_2_5_48,2020_11_2_5_48,Hoắc quang,Hoac quang,Wendlandia paniculata (Roxb.) DC,26.7,8.5,6,0,0,0,0,0,b,105.6709051,23.04998803,NA,NA,6.904519454,16.51943515,15.15678192,15.15678192
174,2020,11,2,6,3,11_2_6_3,2020_11_2_6_3,Lá nến,La nen,Macaranga denticulata (Blume) Muell.Arg,26.3,8.4,0,0,0,0,0,0,a,105.6702701,23.04976607,NA,NA,6.835722323,16.01251258,0,16.01251258
175,2020,11,2,6,4,11_2_6_4,2020_11_2_6_4,Hoắc quang,Hoac quang,Wendlandia paniculata (Roxb.) DC,36,11.5,0,0,0,0,0,0,a,105.6702556,23.04976731,NA,NA,8.765045941,36.23712358,0,36.23712358
176,2020,11,2,6,5,11_2_6_5,2020_11_2_6_5,Hoắc quang,Hoac quang,Wendlandia paniculata (Roxb.) DC,28.3,9,0,0,0,0,0,0,c,105.6702691,23.04982804,Chung goc,Same stump,7.241117929,19.19403185,0,19.19403185
177,2020,11,2,6,6,11_2_6_6,2020_11_2_6_6,Hoắc quang,Hoac quang,Wendlandia paniculata (Roxb.) DC,35.1,11.2,0,0,0,0,0,0,b,105.6702697,23.04982777,Chung goc,Same stump,8.594483677,33.85663212,0,33.85663212
178,2020,11,2,6,8,11_2_6_8,2020_11_2_6_8,Hoắc quang,Hoac quang,Wendlandia paniculata (Roxb.) DC,27,8.6,0,0,0,0,0,0,a,105.6702625,23.04986348,NA,NA,6.972813826,17.03562763,0,17.03562763
179,2020,11,2,6,9,11_2_6_9,2020_11_2_6_9,Hoắc quang,Hoac quang,Wendlandia paniculata (Roxb.) DC,27.1,8.6,0,0,0,0,0,0,a,105.6702733,23.04986461,NA,NA,6.972813826,17.03562763,0,17.03562763
180,2020,11,2,6,10,11_2_6_10,2020_11_2_6_10,Cáng lò,Cang lo,Betula alnoides Buch.- Ham,52.3,16.6,0,0,0,0,0,0,a,105.6702709,23.04987383,NA,NA,11.28658699,91.95980914,0,91.95980914
181,2020,11,2,6,11,11_2_6_11,2020_11_2_6_11,Cáng lò,Cang lo,Betula alnoides Buch.- Ham,115.3,36.7,0,0,0,0,0,0,a,105.6702966,23.0498692,NA,NA,17.68634255,648.4402977,0,648.4402977
182,2020,11,2,6,12,11_2_6_12,2020_11_2_6_12,Cáng lò,Cang lo,Betula alnoides Buch.- Ham,36.6,11.7,0,0,0,0,0,0,a,105.6702879,23.04989083,NA,NA,8.877105126,37.87668476,0,37.87668476
183,2020,11,2,6,13,11_2_6_13,2020_11_2_6_13,Cáng lò,Cang lo,Betula alnoides Buch.- Ham,45.8,14.6,0,0,0,0,0,0,a,105.6702962,23.04989902,NA,NA,10.37239108,66.55736024,0,66.55736024
184,2020,11,2,6,14,11_2_6_14,2020_11_2_6_14,Cáng lò,Cang lo,Betula alnoides Buch.- Ham,34.6,11,0,0,0,0,0,0,a,105.6702985,23.04990777,NA,NA,8.479076124,32.32176462,0,32.32176462
185,2020,11,2,6,15,11_2_6_15,2020_11_2_6_15,Vối thuốc,Voi thuoc,Schima wallichii,42,13.4,0,0,0,0,0,0,b,105.6702822,23.04991371,NA,NA,9.780915983,53.55379389,0,53.55379389
186,2020,11,2,6,16,11_2_6_16,2020_11_2_6_16,Cáng lò,Cang lo,Betula alnoides Buch.- Ham,86.6,27.6,0,0,0,0,0,0,a,105.6702913,23.04992659,NA,NA,15.24105628,323.9876014,0,323.9876014
187,2020,11,2,6,17,11_2_6_17,2020_11_2_6_17,Cáng lò,Cang lo,Betula alnoides Buch.- Ham,80.4,25.6,0,0,0,0,0,0,a,105.6702715,23.04992622,NA,NA,14.6227423,269.4091728,0,269.4091728
188,2020,11,2,6,18,11_2_6_18,2020_11_2_6_18,Vối thuốc,Voi thuoc,Schima wallichii,42.5,13.5,0,0,0,0,0,0,a,105.6702527,23.04989035,NA,NA,9.831575965,54.57508573,0,54.57508573
189,2020,11,2,6,19,11_2_6_19,2020_11_2_6_19,Hoắc quang,Hoac quang,Wendlandia paniculata (Roxb.) DC,23.7,7.5,0,0,0,0,0,0,b,105.6702534,23.04989333,NA,NA,6.192535527,11.85936587,0,11.85936587
190,2020,11,2,6,20,11_2_6_20,2020_11_2_6_20,Hoắc quang,Hoac quang,Wendlandia paniculata (Roxb.) DC,22.3,7.1,0,0,0,0,0,0,b,105.6702096,23.04988068,NA,NA,5.891685401,10.24382969,0,10.24382969
191,2020,11,2,6,21,11_2_6_21,2020_11_2_6_21,Cáng lò,Cang lo,Betula alnoides Buch.- Ham,42.3,13.5,0,0,0,0,0,0,a,105.6701845,23.04989452,NA,NA,9.831575965,54.57508573,0,54.57508573
192,2020,11,2,6,22,11_2_6_22,2020_11_2_6_22,Hoắc quang,Hoac quang,Wendlandia paniculata (Roxb.) DC,24.5,7.8,0,0,0,0,0,0,a,105.6702126,23.04985962,NA,NA,6.411918749,13.16295332,0,13.16295332
193,2020,11,2,6,23,11_2_6_23,2020_11_2_6_23,Cáng lò,Cang lo,Betula alnoides Buch.- Ham,54.3,17.3,0,0,0,0,0,0,a,105.670209,23.04986036,NA,NA,11.58801683,101.9885025,0,101.9885025
194,2020,11,2,6,24,11_2_6_24,2020_11_2_6_24,Vối thuốc,Voi thuoc,Schima wallichii,40,12.7,0,0,0,0,0,0,b,105.6702039,23.0498462,NA,NA,9.418807794,46.71628969,0,46.71628969
195,2020,11,2,6,25,11_2_6_25,2020_11_2_6_25,Cáng lò,Cang lo,Betula alnoides Buch.- Ham,59.8,19,0,0,0,0,0,0,a,105.6701956,23.04984389,NA,NA,12.28518183,128.8828982,0,128.8828982
196,2020,11,2,6,26,11_2_6_26,2020_11_2_6_26,Vối thuốc,Voi thuoc,Schima wallichii,80,25.5,0,0,0,0,0,0,b,105.6701874,23.04985955,NA,NA,14.59088421,266.8314005,0,266.8314005
197,2020,11,2,6,27,11_2_6_27,2020_11_2_6_27,Lá nến,La nen,Macaranga denticulata (Blume) Muell.Arg,72.2,23,0,0,0,0,0,0,b,105.6702106,23.04981926,Chung goc,Same stump,13.7622003,206.9659445,0,206.9659445
198,2020,11,2,6,28,11_2_6_28,2020_11_2_6_28,Lá nến,La nen,Macaranga denticulata (Blume) Muell.Arg,41.7,13.3,0,0,0,0,0,0,b,105.6702109,23.04981925,Chung goc,Same stump,9.729994661,52.54369533,0,52.54369533
199,2020,11,2,6,29,11_2_6_29,2020_11_2_6_29,Lá nến,La nen,Macaranga denticulata (Blume) Muell.Arg,36,11.5,0,0,0,0,0,0,b,105.6702161,23.04981851,NA,NA,8.765045941,36.23712358,0,36.23712358
200,2020,11,2,6,30,11_2_6_30,2020_11_2_6_30,Lá nến,La nen,Macaranga denticulata (Blume) Muell.Arg,40.5,12.9,0,0,0,0,0,0,b,105.6702116,23.04981157,NA,NA,9.523635515,48.61456695,0,48.61456695
201,2020,11,2,6,31,11_2_6_31,2020_11_2_6_31,Hoắc quang,Hoac quang,Wendlandia paniculata (Roxb.) DC,30.3,9.6,0,0,0,0,0,0,b,105.6702148,23.04978672,NA,NA,7.629746951,22.71755004,0,22.71755004
202,2020,11,2,6,32,11_2_6_32,2020_11_2_6_32,Hoắc quang,Hoac quang,Wendlandia paniculata (Roxb.) DC,30.5,9.7,0,0,0,0,0,0,a,105.6702376,23.04976341,NA,NA,7.692991807,23.33872893,0,23.33872893
203,2020,11,2,6,34,11_2_6_34,2020_11_2_6_34,Vối thuốc,Voi thuoc,Schima wallichii,55.9,17.8,0,0,0,0,0,0,a,105.6701584,23.04984694,NA,NA,11.79801139,109.5220412,0,109.5220412
204,2020,11,2,6,36,11_2_6_36,2020_11_2_6_36,Hoắc quang,Hoac quang,Wendlandia paniculata (Roxb.) DC,34.5,11,0,0,0,0,0,0,b,105.6701069,23.04991012,NA,NA,8.479076124,32.32176462,0,32.32176462
205,2020,11,2,6,37,11_2_6_37,2020_11_2_6_37,Cáng lò,Cang lo,Betula alnoides Buch.- Ham,67.8,21.6,0,0,0,0,0,0,b,105.6701634,23.04993499,NA,NA,13.26844832,177.2111914,0,177.2111914
206,2020,11,2,6,38,11_2_6_38,2020_11_2_6_38,Cáng lò,Cang lo,Betula alnoides Buch.- Ham,38.2,12.2,0,0,0,0,0,0,b,105.6701617,23.04993545,NA,NA,9.151719348,42.16172755,0,42.16172755
207,2020,11,2,6,39,11_2_6_39,2020_11_2_6_39,Hoắc quang,Hoac quang,Wendlandia paniculata (Roxb.) DC,33,10.5,0,0,0,0,0,0,c,105.6701551,23.04990612,Chung goc,Same stump,8.184341972,28.6647926,0,28.6647926
208,2020,11,2,6,40,11_2_6_40,2020_11_2_6_40,Hoắc quang,Hoac quang,Wendlandia paniculata (Roxb.) DC,22,7,0,0,0,0,0,0,c,105.6701553,23.04990594,Chung goc,Same stump,5.814914494,9.861481829,0,9.861481829
209,2020,11,2,6,41,11_2_6_41,2020_11_2_6_41,Hoắc quang,Hoac quang,Wendlandia paniculata (Roxb.) DC,40.7,13,0,0,0,0,0,0,c,105.6701486,23.04989639,NA,NA,9.575632558,49.58022637,0,49.58022637
210,2020,11,2,6,42,11_2_6_42,2020_11_2_6_42,Hoắc quang,Hoac quang,Wendlandia paniculata (Roxb.) DC,22.8,7.3,0,0,0,0,0,0,b,105.6701655,23.0498787,NA,NA,6.043335779,11.03426148,0,11.03426148
211,2020,11,2,6,43,11_2_6_43,2020_11_2_6_43,Hoắc quang,Hoac quang,Wendlandia paniculata (Roxb.) DC,22,7,0,0,0,0,0,0,b,105.6701601,23.04988098,NA,NA,5.814914494,9.861481829,0,9.861481829
212,2020,11,2,6,44,11_2_6_44,2020_11_2_6_44,Hoắc quang,Hoac quang,Wendlandia paniculata (Roxb.) DC,28.5,9.1,0,0,0,0,0,0,b,105.6701652,23.04987202,NA,NA,7.307012661,19.75727164,0,19.75727164
213,2020,11,2,6,45,11_2_6_45,2020_11_2_6_45,Hoắc quang,Hoac quang,Wendlandia paniculata (Roxb.) DC,21.5,6.8,0,0,0,0,0,0,b,105.6702588,23.04992067,NA,NA,5.659425546,9.122248595,0,9.122248595
214,2020,11,2,6,46,11_2_6_46,2020_11_2_6_46,Hoắc quang,Hoac quang,Wendlandia paniculata (Roxb.) DC,20.8,6.6,0,0,0,0,0,0,a,105.6702739,23.0498861,NA,NA,5.501263059,8.416593383,0,8.416593383
215,2020,11,2,6,47,11_2_6_47,2020_11_2_6_47,Hoắc quang,Hoac quang,Wendlandia paniculata (Roxb.) DC,30,9.5,0,0,0,0,0,0,a,105.6702746,23.04981013,NA,NA,7.566076593,22.10613681,0,22.10613681
216,2020,11,2,6,48,11_2_6_48,2020_11_2_6_48,Hoắc quang,Hoac quang,Wendlandia paniculata (Roxb.) DC,22,7,0,0,0,0,0,0,b,105.6702644,23.04978208,NA,NA,5.814914494,9.861481829,0,9.861481829
217,2020,11,2,6,49,11_2_6_49,2020_11_2_6_49,Vối thuốc,Voi thuoc,Schima wallichii,21.2,6.7,0,0,0,0,0,0,b,105.670232,23.04986415,NA,NA,5.580684432,8.765251952,0,8.765251952
218,2020,11,2,6,50,11_2_6_50,2020_11_2_6_50,Hoắc quang,Hoac quang,Wendlandia paniculata (Roxb.) DC,20.2,6.4,0,0,0,0,0,0,b,105.6702015,23.04989237,NA,NA,5.340330374,7.744060778,0,7.744060778
219,2020,11,2,7,1,11_2_7_1,2020_11_2_7_1,Hoắc quang,Hoac quang,Wendlandia paniculata (Roxb.) DC,28,8.9,6,0,0,0,0,0,b,105.6704858,23.04977338,NA,NA,7.174757922,18.64029318,16.70482168,16.70482168
220,2020,11,2,7,2,11_2_7_2,2020_11_2_7_2,Cáng lò,Cang lo,Betula alnoides Buch.- Ham,109.8,35,16.5,0,0,0,0,0,a,105.6704726,23.04975627,NA,NA,17.26811282,578.0125405,562.1106746,562.1106746
221,2020,11,2,7,3,11_2_7_3,2020_11_2_7_3,Vối thuốc,Voi thuoc,Schima wallichii,38.4,12.2,7,0,0,0,0,0,b,105.6704868,23.04979171,NA,NA,9.151719348,42.16172755,35.77261632,35.77261632
222,2020,11,2,7,6,11_2_7_6,2020_11_2_7_6,Cáng lò,Cang lo,Betula alnoides Buch.- Ham,37,11.8,12.5,0,0,0,0,0,b,105.6704589,23.04983229,NA,NA,8.932652481,38.71234702,47.56844168,47.56844168
